age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
42,4,173757,11,0,13,4,4,0,0,0,40,39,0
37,4,184765,11,2,14,0,4,1,0,0,60,39,0
53,4,232953,6,2,1,0,2,1,0,0,40,39,1
47,2,52936,11,0,1,1,4,0,0,0,29,39,0
27,4,191995,9,4,10,1,4,1,0,0,40,39,0
30,4,156025,11,6,1,4,4,0,0,0,40,39,0
35,4,50033,11,4,12,4,4,0,0,0,32,39,0
44,4,213346,11,2,7,0,4,1,0,0,40,39,0
27,4,97148,14,4,4,1,4,1,0,0,45,39,0
27,4,46789,9,4,3,1,4,0,0,0,40,39,0
65,4,169455,9,0,11,1,4,1,0,0,32,39,1
32,4,254575,11,4,13,3,4,0,0,0,40,39,0
42,7,34186,9,4,12,3,4,1,3841,0,40,39,1
29,4,113739,4,2,3,0,1,1,0,0,8,35,0
51,5,89891,9,0,10,1,4,0,0,2300,10,39,0
45,5,129989,12,2,13,5,3,0,0,0,40,39,0
31,4,114713,8,4,10,1,4,1,3196,0,21,39,0
24,4,116464,11,2,13,4,4,1,0,0,40,39,0
45,6,172407,10,2,6,0,4,1,0,0,50,39,1
35,4,305194,10,2,10,5,4,0,0,0,40,20,0
29,4,86475,7,2,10,5,4,0,0,0,60,39,1
63,4,289685,11,2,13,0,4,1,0,0,40,39,0
55,4,185521,11,0,4,4,4,0,0,1881,38,39,0
61,4,151880,11,2,14,0,4,1,0,0,40,39,0
32,2,252465,7,4,13,1,4,0,0,0,40,39,0
38,4,204242,4,5,6,4,4,1,7673,0,40,39,1
34,4,196506,11,5,1,3,4,0,0,0,40,30,0
48,4,137612,15,2,12,0,2,1,0,0,45,39,1
27,4,181042,14,2,4,0,4,1,0,0,60,39,1
45,0,94906,2,0,10,1,4,1,3097,2240,32,39,0
48,6,185816,14,2,10,0,4,1,0,0,45,39,0
20,4,230906,1,4,13,3,4,0,0,1519,6,39,0
68,4,45344,11,0,0,4,4,0,0,0,21,39,0
38,4,152062,14,2,12,5,4,0,0,0,28,39,0
40,4,211370,15,2,3,0,4,1,0,0,40,39,0
21,4,319837,11,2,3,2,4,0,0,0,28,39,0
21,4,198014,9,4,1,2,4,0,0,0,40,39,0
44,5,140858,13,2,10,0,4,1,14679,0,50,39,1
80,4,227579,11,3,7,2,4,0,0,0,40,39,1
41,4,285024,5,2,3,0,1,1,0,0,40,4,1
38,8,190333,9,5,10,1,4,1,0,0,40,39,0
54,4,688813,6,2,4,0,4,0,0,0,55,30,0
46,4,446530,1,0,1,4,4,1,0,0,40,0,1
29,4,414924,11,4,13,3,4,1,0,0,40,39,0
32,4,134487,15,2,7,0,4,1,0,930,5,39,1
43,4,338931,8,2,8,0,4,1,2162,0,29,39,0
48,5,162327,5,0,0,4,4,1,0,0,40,39,0
45,4,147476,11,2,1,4,2,0,0,0,40,3,1
50,2,243120,7,2,12,0,4,1,0,0,40,39,0
48,5,51894,11,2,10,0,4,1,0,0,49,39,1
53,4,131631,15,2,10,0,4,1,0,0,84,39,1
32,4,158851,11,2,7,0,2,1,0,0,40,39,0
26,4,215865,11,6,1,2,4,0,0,0,31,33,0
51,0,411469,5,4,8,1,4,1,0,0,40,39,0
49,4,138043,11,0,8,2,2,0,0,0,40,9,0
33,4,245252,11,2,1,5,4,0,0,0,40,0,0
33,4,145759,0,0,4,1,4,1,0,0,40,39,0
31,4,226592,11,2,14,0,4,1,0,0,50,39,0
47,4,297451,12,5,1,5,2,0,0,0,50,32,1
38,4,230919,11,2,14,0,4,1,0,0,33,39,1
35,4,192668,6,3,1,4,1,0,7412,1653,40,6,0
27,2,374312,6,0,12,4,4,1,0,0,40,39,1
36,4,105194,7,6,7,4,4,0,0,0,31,39,0
47,4,223667,11,0,8,4,2,0,0,0,34,39,0
21,4,126180,15,0,8,4,4,0,0,0,40,39,0
28,4,101651,11,2,4,0,4,1,0,0,60,39,1
75,4,57680,11,2,1,4,3,1,0,0,40,37,1
38,4,212083,12,2,8,0,4,1,0,0,40,1,0
21,4,304396,15,4,9,3,4,0,0,0,40,39,0
27,4,232906,7,4,13,4,4,1,0,0,40,39,0
58,4,53020,11,2,0,5,4,0,0,0,40,39,0
53,4,145347,15,2,10,0,4,1,0,0,40,30,0
52,4,114647,9,0,10,1,1,1,0,0,50,19,0
53,4,230804,5,0,13,3,4,1,0,0,55,39,1
45,5,100406,11,0,1,4,4,1,3224,0,40,39,0
62,2,167077,11,4,10,4,4,1,0,0,10,39,0
49,1,44328,11,4,1,4,4,0,0,1633,40,39,0
35,4,43496,11,2,10,0,4,1,0,0,54,39,0
33,4,266779,12,2,3,0,2,1,2516,0,40,39,0
41,4,135587,11,2,14,0,4,1,0,0,45,39,0
19,4,85798,9,4,9,1,4,0,0,0,3,39,1
27,4,548078,11,4,3,1,4,1,94991,0,40,39,0
49,4,200196,7,4,12,1,4,1,0,0,39,39,0
50,6,46574,11,2,3,0,4,1,0,0,81,39,0
36,4,324008,11,2,5,0,4,1,0,0,40,39,0
18,4,352146,9,4,13,3,4,0,0,0,40,39,0
48,7,219646,0,5,13,1,2,1,0,0,40,39,0
22,4,113915,14,4,4,1,4,1,98512,0,51,39,1
25,4,159626,2,4,14,1,4,0,0,0,35,39,0
37,1,159623,11,2,3,0,1,1,0,0,40,39,0
32,4,201668,15,0,1,4,4,0,0,0,35,39,0
57,4,145075,15,2,12,0,4,1,0,0,40,39,1
22,4,261005,11,4,11,2,4,0,0,0,40,39,0
59,6,204786,11,2,14,0,4,1,0,0,40,39,0
48,4,119874,7,4,6,1,1,1,0,0,40,39,0
43,4,210129,11,0,1,4,4,0,0,0,40,39,0
23,6,329681,11,0,3,2,4,1,0,0,45,39,0
36,2,109406,5,2,3,0,4,1,0,0,40,39,0
66,4,121215,11,2,10,0,4,1,0,0,40,39,1
33,4,402620,11,2,3,0,2,1,0,0,40,36,0
34,4,89566,11,0,12,1,4,0,0,0,59,39,0
51,4,159607,2,2,10,0,4,1,0,0,40,39,1
41,4,76658,15,0,12,1,4,1,0,0,40,39,0
27,4,409336,11,5,8,4,2,0,0,2335,40,30,1
34,5,207912,11,4,3,1,4,0,3636,0,45,39,0
61,4,268604,12,2,13,5,4,1,0,0,40,0,1
49,4,154289,15,2,11,0,4,1,0,0,40,39,1
35,6,148635,5,0,3,0,4,1,0,0,40,13,0
41,4,253173,5,2,5,0,4,1,0,0,60,39,0
33,4,470119,12,6,13,3,4,0,0,0,10,39,0
23,4,236983,2,0,8,1,4,1,0,0,69,39,0
23,4,219873,1,4,10,3,4,1,2798,0,40,39,0
28,4,103335,11,4,14,4,4,1,0,0,29,39,0
20,4,299899,9,4,6,1,4,0,0,0,40,39,0
41,4,44014,9,6,1,1,4,0,0,0,55,39,0
21,4,166734,11,2,14,0,1,1,0,0,40,23,1
20,2,48278,15,4,3,3,4,0,0,2313,44,39,0
20,4,403192,11,4,6,3,4,1,0,0,18,39,0
32,4,223110,9,0,5,1,4,1,0,0,40,39,1
30,2,172857,8,2,3,0,4,1,0,0,32,39,0
25,4,424490,11,2,5,0,4,1,0,0,40,39,0
26,4,42637,9,4,1,1,4,0,0,0,34,39,0
22,4,165872,7,2,12,0,4,1,0,0,50,39,0
53,4,267355,11,2,11,0,4,1,0,0,45,11,1
47,0,196812,1,5,11,2,4,1,0,0,40,39,0
18,4,200448,0,4,7,3,4,0,0,0,40,39,0
33,6,38125,14,2,3,0,4,1,0,1880,40,39,0
22,4,328257,0,4,10,1,1,0,0,0,40,13,0
40,2,277412,0,2,3,0,4,1,0,0,69,34,0
34,4,501594,6,4,7,4,4,1,0,0,40,39,0
68,2,160870,12,2,1,0,4,1,0,0,40,39,1
64,4,119004,11,0,12,1,4,1,3901,0,40,39,1
22,4,118403,12,2,10,0,4,1,0,0,40,39,0
24,4,290028,15,4,3,1,4,1,0,0,45,39,0
36,4,168126,11,6,8,4,2,0,0,0,32,39,0
23,2,239562,15,5,1,1,4,1,0,0,50,39,0
26,4,347266,15,4,8,3,4,0,0,0,40,26,0
57,6,205030,15,2,1,0,2,1,0,0,40,39,0
52,4,192908,11,2,4,0,4,1,0,0,40,39,1
59,4,84573,2,0,7,1,4,1,0,1882,50,39,1
32,4,140781,9,2,4,0,1,0,97482,0,45,23,1
32,4,198848,4,5,10,3,4,0,0,0,19,26,0
21,4,192959,4,4,1,3,4,0,0,0,31,2,0
44,6,106742,4,0,14,1,4,1,0,0,40,39,0
30,4,51450,11,4,7,4,4,1,0,0,40,39,0
38,6,244513,11,2,12,0,4,1,3310,0,45,39,0
33,4,46207,11,6,4,1,4,0,0,0,40,39,0
70,4,214856,11,3,1,4,4,1,0,0,21,39,0
37,4,531033,5,4,8,4,4,0,0,0,37,39,0
23,4,402635,14,4,10,1,4,1,0,0,22,39,0
19,4,329716,11,6,9,1,1,0,0,0,54,24,1
24,4,126020,1,4,0,1,0,1,0,0,21,26,0
21,4,58009,11,4,8,4,2,0,0,0,6,31,0
50,6,130931,15,2,10,0,4,1,0,0,64,40,1
28,6,462439,15,2,3,4,2,1,3686,0,40,39,0
41,4,207252,14,2,12,0,4,1,0,0,40,39,1
48,5,95496,9,2,1,0,4,1,0,0,66,39,1
59,6,55481,15,0,10,0,4,1,0,0,49,39,1
33,4,184131,11,0,3,1,4,1,99205,0,40,39,1
50,5,295434,12,2,7,0,1,1,0,0,40,39,0
49,6,162055,12,2,5,0,4,1,0,1881,40,39,0
29,4,299558,6,0,10,4,4,0,0,0,20,39,0
45,6,12717,9,5,10,1,4,1,7161,0,50,39,0
29,2,120187,9,0,1,1,4,0,0,0,40,39,0
50,1,297373,13,2,1,5,4,1,0,0,37,39,0
36,4,192422,9,6,4,1,4,1,0,0,49,39,1
67,4,140626,11,0,7,4,1,1,0,0,40,4,0
23,7,126930,15,4,1,1,2,0,0,0,12,39,0
33,4,192231,3,2,4,0,4,0,0,0,40,4,0
29,4,48900,11,4,0,1,2,0,0,0,40,39,0
38,4,414268,9,2,4,5,4,0,0,0,84,30,1
34,7,142553,11,2,1,5,4,1,3582,0,40,39,1
25,4,155513,4,4,1,4,2,0,0,0,34,20,0
33,7,104571,9,4,8,1,4,0,0,0,70,39,0
21,4,216573,15,4,1,1,4,1,0,1503,17,39,0
21,4,202671,11,0,13,1,2,1,0,0,45,39,0
39,1,208757,9,4,10,4,4,0,0,0,40,39,0
40,4,102010,15,4,13,1,4,1,0,0,40,39,0
25,4,84526,2,2,3,3,4,1,0,0,40,39,0
48,4,62741,11,2,3,0,4,1,0,0,40,39,0
47,4,58325,9,0,13,3,4,1,0,0,50,39,0
33,4,185894,9,4,10,1,4,0,0,1631,40,39,0
72,4,261487,9,0,13,1,4,1,6556,0,62,39,1
32,4,339394,9,4,4,1,4,1,0,0,40,39,0
32,4,133697,11,2,4,0,4,1,0,0,40,39,0
60,8,122491,9,2,3,0,4,1,0,0,40,39,0
57,6,208659,2,2,10,0,4,1,0,0,40,39,1
21,4,235535,14,3,8,4,4,1,3602,0,40,39,0
45,2,95055,11,4,7,1,4,0,0,0,40,39,0
35,4,364259,15,6,3,3,4,1,0,0,40,39,0
47,1,265991,15,2,4,0,2,1,0,0,68,38,1
48,4,198500,11,0,10,4,4,0,0,0,40,39,1
24,4,220296,15,4,9,3,4,1,0,0,15,39,0
34,2,194292,8,2,11,0,4,1,6774,0,50,39,0
44,4,214373,15,2,4,0,4,1,0,1884,40,20,0
21,4,218722,15,3,7,4,2,0,0,0,40,0,0
46,7,332406,4,2,4,0,4,1,0,1881,40,39,0
66,4,119511,11,2,1,0,4,1,0,0,40,39,0
60,4,210313,11,4,4,4,4,0,0,0,40,39,0
52,4,66772,11,0,13,1,4,1,0,1606,36,39,0
40,5,167820,11,2,4,0,4,1,0,0,33,39,0
57,4,44927,9,0,10,1,4,1,2740,0,40,39,1
31,4,306499,11,0,13,1,2,0,0,0,40,39,0
46,2,195552,4,2,14,0,2,1,0,0,40,0,0
41,4,275537,11,2,6,0,2,1,0,0,33,39,0
35,4,141750,0,2,3,0,4,1,0,0,50,39,1
25,4,75657,15,5,10,5,4,1,14564,0,34,39,1
50,5,189381,12,2,12,0,4,1,0,0,40,39,0
24,4,184949,4,6,4,1,4,0,0,0,21,6,0
37,4,79438,11,4,3,3,4,1,0,0,40,33,0
36,4,692578,0,0,10,4,2,0,0,1480,27,39,0
29,4,330856,1,4,14,3,4,0,0,0,13,39,0
52,4,87892,9,3,0,1,1,1,2951,0,40,39,0
55,1,37662,11,3,8,2,4,1,0,0,40,39,0
33,4,283867,11,6,7,5,1,0,0,0,27,26,1
23,4,178137,9,0,1,1,4,1,3899,1881,45,39,0
38,4,204831,12,2,4,0,4,1,0,0,34,39,1
27,4,164681,11,4,1,2,4,0,0,2332,27,39,1
23,4,169323,9,4,10,1,4,1,0,0,50,11,1
31,4,192410,11,4,11,1,4,0,0,0,4,39,0
49,4,90263,9,2,4,0,4,1,14313,0,40,39,1
50,4,115840,15,4,3,4,4,0,0,0,40,39,0
25,4,202250,9,4,9,1,4,1,0,1488,40,39,1
60,4,214272,8,0,12,1,4,1,24100,0,60,39,0
46,4,130997,9,2,4,0,4,1,0,0,49,39,1
21,4,282384,11,0,7,4,2,0,0,1449,40,26,0
35,4,265898,15,4,4,4,4,0,0,0,36,39,0
41,4,217984,15,2,3,0,4,1,0,0,60,22,1
23,4,253139,11,2,11,0,4,1,0,0,40,39,0
41,6,137047,11,2,5,0,4,1,0,0,40,39,0
55,4,204390,7,2,7,0,4,1,0,0,45,39,1
35,8,236156,15,4,3,1,4,1,3041,0,68,39,0
39,4,149924,8,4,12,0,4,1,0,0,40,33,1
51,5,222926,10,2,10,0,4,1,0,0,55,39,1
28,0,183880,9,4,5,1,1,0,0,2252,55,14,1
44,4,251556,11,2,3,0,4,1,0,1970,40,39,0
62,4,159662,9,0,12,1,4,1,7177,0,40,39,1
33,6,97482,15,2,13,0,4,1,0,0,45,39,0
40,4,86884,5,4,3,2,4,1,0,0,40,39,0
24,4,152549,11,2,4,0,4,0,0,0,16,39,1
45,2,138608,5,2,5,0,1,1,0,0,40,32,0
30,4,358872,11,2,5,0,4,1,3054,0,40,39,1
34,4,185878,6,4,10,1,4,0,0,0,45,39,0
51,4,132417,8,2,10,5,4,1,0,0,19,21,1
25,4,298232,14,4,13,3,4,1,0,0,60,39,0
64,4,145982,12,6,1,4,4,0,0,0,50,39,1
62,1,198695,12,2,12,0,4,1,99520,0,55,39,1
19,4,44910,11,4,7,3,1,1,0,0,40,26,0
37,4,257875,11,4,3,0,4,1,0,0,40,33,0
43,4,227610,11,0,1,4,1,0,0,1979,37,30,0
52,4,46477,11,0,7,1,4,1,0,0,33,39,0
60,2,211926,14,2,1,0,4,1,0,0,40,39,1
59,2,430505,11,0,10,4,4,0,0,0,40,39,0
34,2,102238,12,4,4,1,1,1,3510,0,40,39,1
26,4,290076,1,4,13,1,4,0,0,0,45,39,0
36,4,143198,9,4,4,3,4,1,0,0,55,39,1
38,4,140105,1,4,3,1,4,1,3168,0,40,39,0
25,4,185634,11,2,14,0,4,1,0,0,9,39,0
42,4,275148,11,2,3,4,4,1,0,0,40,0,0
46,1,348243,11,6,10,1,1,0,6439,1650,34,26,0
46,5,232766,7,2,5,0,4,1,0,0,40,39,0
47,4,207366,11,2,1,0,4,0,99841,0,40,39,1
35,4,377890,1,4,6,2,2,0,0,0,22,39,0
49,2,142642,12,2,10,0,4,1,0,1886,40,39,1
29,1,246786,6,4,3,3,4,0,0,0,50,39,0
22,4,43682,3,4,4,1,4,1,0,0,45,39,0
19,4,42364,11,4,10,3,4,0,0,0,40,39,0
43,7,198883,9,4,13,3,4,1,0,0,40,39,0
26,7,195508,9,4,3,3,4,1,0,0,50,39,0
25,4,242610,0,4,1,1,4,0,0,2231,35,39,0
53,4,244901,11,2,7,0,2,0,0,0,40,39,1
27,2,160322,9,4,11,3,4,1,0,0,9,39,0
65,1,114681,11,0,10,1,2,0,0,0,40,0,1
61,1,330338,9,2,10,5,4,1,14771,0,84,39,1
19,4,46592,1,5,13,1,4,0,0,0,29,26,0
36,4,35012,11,4,10,1,4,1,0,0,40,39,0
42,2,422397,11,2,4,0,4,1,0,0,50,39,1
44,4,278208,11,2,10,5,1,1,14907,1977,45,0,1
32,4,439843,1,0,8,2,1,1,0,0,40,10,0
24,5,132341,11,2,14,0,4,1,0,0,40,39,0
47,6,182289,6,2,4,0,2,1,0,1639,19,39,1
51,4,223166,14,0,14,4,4,0,0,0,50,39,0
18,4,146747,11,4,7,3,2,1,0,0,40,30,0
43,4,308171,15,2,5,0,4,1,0,0,21,39,0
38,6,262567,11,4,3,4,4,1,3361,0,44,39,0
26,4,49382,15,2,14,0,4,1,0,1540,11,39,1
44,4,298398,11,6,5,1,4,0,0,0,32,39,0
52,4,225601,12,2,8,0,4,1,7291,0,50,30,0
34,0,216768,15,4,0,3,4,1,2932,0,8,39,0
42,4,134839,11,2,12,0,4,1,0,0,40,39,0
20,4,229418,6,0,5,1,4,0,0,0,40,39,1
27,4,360579,7,2,3,0,4,1,0,0,40,39,0
30,6,81340,0,4,10,1,4,0,0,0,10,39,0
27,4,124791,9,4,12,3,4,1,0,0,35,39,0
34,2,384142,11,2,13,0,4,1,0,0,50,39,0
66,4,45696,11,3,0,4,4,0,3890,0,40,39,0
55,5,117130,12,2,10,0,4,1,3118,1894,60,39,1
28,4,135670,9,4,10,1,4,1,0,0,40,39,0
38,4,159699,6,0,10,1,4,1,2959,0,48,39,1
20,4,156910,11,4,1,3,4,0,0,725,20,39,0
34,1,102076,2,2,13,0,4,1,98248,0,40,39,1
42,2,331494,9,5,10,4,4,0,0,0,66,39,0
26,6,137333,1,4,12,3,4,1,0,0,40,39,0
56,6,215704,12,2,10,0,4,1,0,0,50,38,1
66,4,168059,11,6,10,4,4,0,0,0,40,39,1
39,4,173141,11,2,14,0,4,1,0,0,40,39,0
57,4,354804,12,6,4,1,4,1,0,0,40,22,1
49,5,85244,9,0,1,1,4,1,0,0,50,39,0
74,0,216101,3,0,13,4,4,0,0,0,40,39,0
37,6,157739,7,2,14,0,4,1,98119,0,50,39,1
29,0,224883,15,4,13,1,4,0,0,0,38,39,0
40,4,377914,15,0,12,4,4,0,0,0,20,39,0
24,4,129109,0,4,8,1,4,1,0,0,24,39,0
29,4,137779,11,2,12,0,4,1,0,0,40,39,0
42,4,133934,11,2,10,5,4,0,0,0,40,39,1
26,4,105199,10,4,10,4,4,1,0,0,20,39,0
21,4,83635,2,3,10,4,4,0,0,1547,45,31,1
35,1,224227,9,4,14,1,4,1,3243,0,40,39,0
48,2,371385,15,4,12,3,4,0,7131,0,50,39,0
41,4,302991,15,2,3,0,4,1,7321,0,82,39,1
35,0,206326,9,0,10,4,4,1,0,2318,40,39,1
51,4,288287,15,4,3,1,4,1,3042,0,83,26,1
22,4,329869,4,4,11,3,4,1,0,0,21,39,0
59,4,302735,15,2,10,0,4,1,0,0,34,39,1
48,5,240225,11,2,7,0,2,1,0,0,40,39,1
53,0,189518,15,4,5,3,4,1,0,0,35,39,0
25,1,137435,12,2,5,0,4,1,0,0,29,39,0
42,4,205356,11,6,4,1,4,0,0,0,40,39,1
32,4,217929,11,2,11,0,4,1,0,0,22,39,1
21,4,208988,8,4,12,3,4,1,0,0,19,39,0
53,1,86384,15,0,12,1,4,1,0,0,40,39,0
49,4,220944,1,2,12,0,2,1,0,0,77,30,1
40,4,239117,0,2,5,2,4,1,0,0,40,39,1
25,4,340641,15,4,8,1,2,0,0,0,67,39,0
51,2,199547,11,0,0,1,4,1,0,0,45,39,0
50,4,261808,11,5,1,4,4,0,0,0,40,39,1
49,4,136816,9,2,12,0,4,1,3553,0,49,33,1
45,4,192566,11,2,10,0,4,1,14619,0,45,39,1
31,4,203988,11,4,10,4,4,0,0,0,9,39,0
24,4,67994,15,4,8,1,4,1,0,0,40,39,0
48,4,56130,11,5,0,0,2,1,0,0,50,39,0
79,6,155813,15,2,10,0,4,1,0,0,33,39,1
30,5,151273,9,4,11,0,4,1,3567,0,40,36,1
61,6,286744,11,0,1,4,4,0,0,0,40,39,0
70,4,108698,4,0,4,5,4,1,7329,0,50,39,0
25,7,115432,1,4,14,1,4,1,0,0,40,39,0
39,7,289868,11,0,13,5,4,1,0,0,32,39,0
43,4,166032,12,2,12,0,4,1,0,0,50,39,1
21,4,157918,9,4,4,3,4,0,0,0,30,39,0
36,4,176659,12,0,1,1,4,1,0,0,50,39,0
46,4,127458,9,2,1,2,4,0,2983,0,40,22,0
42,4,227041,12,4,5,1,4,1,0,0,40,39,1
47,2,501912,11,2,3,0,4,1,3145,0,60,39,0
28,4,192796,11,4,3,3,4,1,0,0,40,39,0
27,4,145742,15,2,12,0,1,0,3639,0,44,33,0
25,4,134371,13,0,10,1,4,0,0,0,35,33,0
37,1,58136,11,0,8,1,1,0,0,0,40,39,0
26,4,139566,0,4,12,3,4,0,0,1979,45,39,0
34,4,358922,11,2,7,4,4,1,0,0,45,30,0
38,4,297859,11,0,1,1,4,0,0,0,40,39,0
48,4,204415,15,4,12,3,4,1,0,0,40,39,0
43,2,253545,15,0,8,4,4,0,0,2282,35,39,0
38,4,211697,11,4,4,4,1,0,0,2279,40,39,0
50,4,263126,7,2,7,5,4,1,6855,0,21,39,1
44,4,226661,10,0,10,4,4,1,0,0,21,39,1
30,5,265916,8,0,7,1,4,0,0,0,30,39,0
53,4,299278,11,0,1,4,2,0,0,0,40,39,0
41,4,179727,12,2,10,0,0,1,0,0,40,39,1
56,4,194737,9,2,10,0,4,1,0,0,50,39,1
29,4,136459,11,4,1,3,4,1,0,0,40,39,0
29,2,330688,9,4,13,1,4,0,0,0,40,39,0
43,4,128613,15,4,0,4,2,0,0,0,40,39,0
54,6,124578,11,2,4,0,4,1,0,1882,60,39,1
39,4,165912,15,4,0,4,4,0,7010,0,40,39,0
47,4,194253,9,2,10,0,4,1,0,0,50,31,1
33,4,125131,11,0,7,0,4,1,0,0,60,39,0
66,6,439900,12,2,10,0,4,1,0,1895,40,39,1
33,4,311299,9,4,4,1,4,1,0,1889,45,39,1
21,4,188033,15,4,8,3,4,0,0,0,29,39,0
32,7,198610,11,4,13,3,4,1,0,0,40,39,0
56,4,134018,8,2,10,0,4,1,15017,0,60,39,1
42,4,196186,11,0,8,4,1,0,0,0,40,32,0
23,4,181843,15,2,1,0,4,0,0,0,40,39,0
30,4,349995,11,4,13,1,4,1,0,786,60,39,0
32,4,41291,11,2,4,0,4,1,0,0,40,39,1
27,4,145526,11,5,4,1,4,0,0,0,40,39,1
56,7,255028,5,2,10,0,4,1,0,0,69,39,1
21,4,213430,11,4,13,3,2,0,0,0,32,39,0
45,4,193525,9,2,5,0,4,1,0,0,45,39,1
29,4,107323,8,5,4,1,4,0,3551,0,33,39,0
68,2,253187,11,0,8,1,4,1,0,0,40,39,1
25,5,249852,11,4,4,3,4,0,0,0,28,39,0
48,5,117561,8,2,10,0,4,1,0,1887,35,19,1
26,3,482218,9,4,0,1,4,1,0,823,12,39,0
66,4,229351,9,0,1,4,4,0,0,0,40,39,0
44,4,167718,13,4,0,3,1,0,0,0,40,8,0
45,4,129314,11,2,5,0,4,1,0,0,40,39,0
68,4,125235,11,2,14,0,4,1,0,0,36,39,0
30,4,183607,15,4,6,3,4,0,0,0,33,39,0
54,4,214280,9,5,4,5,4,1,0,1545,60,39,1
32,4,181235,9,4,4,1,4,0,0,0,45,39,0
51,4,207613,15,2,12,0,4,1,0,0,40,39,0
27,4,339747,15,4,10,1,4,0,0,0,50,39,0
22,4,190996,15,3,12,1,2,0,0,0,35,40,1
39,4,360995,11,6,13,4,2,0,0,0,40,39,0
70,2,165534,15,2,12,0,1,1,6833,1892,60,19,1
41,7,103428,9,6,13,4,4,0,0,0,35,39,0
36,2,51420,11,2,13,0,4,1,0,0,40,39,0
20,4,112614,9,4,10,3,4,1,98952,0,15,39,0
38,2,375181,10,2,12,0,4,1,0,1882,40,39,0
19,4,338205,11,4,3,3,4,1,0,0,32,0,0
53,4,157112,11,2,3,0,4,1,0,0,40,39,0
68,0,45615,11,2,14,0,4,1,0,0,40,39,0
31,6,235707,11,6,6,1,4,1,0,0,32,11,0
21,4,610874,15,4,11,1,4,1,0,0,55,39,0
43,4,168800,11,0,8,2,4,0,0,0,40,39,0
57,5,118053,9,2,4,0,4,0,0,0,40,39,1
42,4,61302,11,2,1,0,2,1,0,0,40,39,0
31,4,366293,9,4,1,1,4,0,0,0,33,1,0
77,6,53778,8,2,1,0,4,0,0,0,40,39,0
20,4,157243,9,4,13,3,4,1,0,0,40,39,0
37,4,235537,8,0,3,1,4,0,0,0,80,39,0
25,4,149837,15,4,11,2,4,1,0,0,54,33,0
52,5,45958,12,2,5,0,4,1,0,0,50,39,1
37,4,98250,9,2,4,0,4,1,0,0,40,39,1
42,4,43058,7,2,12,0,4,0,0,0,40,39,1
54,1,160479,5,2,5,0,4,1,14529,0,59,39,1
48,2,97906,11,2,7,0,4,1,0,0,40,39,0
58,6,351363,1,2,11,0,4,1,14401,0,40,39,1
35,4,390517,1,4,13,1,4,0,0,0,40,39,0
65,6,108569,3,2,4,0,4,1,0,1885,40,39,1
40,4,179003,14,4,12,1,4,1,0,0,40,39,1
39,4,222928,8,4,3,1,4,1,0,0,45,39,0
24,7,118260,9,4,12,1,4,0,0,1883,11,39,1
49,4,193852,14,2,10,0,4,1,0,0,79,39,1
34,4,288216,9,0,4,1,4,1,0,0,40,39,0
37,4,151951,11,2,3,0,4,1,0,0,50,39,1
58,4,114420,15,2,10,0,4,1,0,0,40,39,1
44,2,217366,11,0,12,4,4,0,0,0,30,39,0
74,4,163523,4,5,7,2,4,1,0,0,11,0,0
28,4,268319,15,4,13,4,4,0,0,0,40,39,0
50,4,488970,11,0,14,4,2,1,2607,0,40,32,1
40,4,196597,15,2,10,0,4,0,97737,0,60,39,0
26,4,198699,15,2,7,0,2,1,0,0,40,39,0
22,4,145411,9,4,10,1,4,1,0,0,29,39,0
63,4,142546,10,2,10,5,4,1,0,0,40,39,1
48,4,184456,8,2,10,0,4,1,99033,0,60,39,1
40,4,108053,12,2,12,0,4,1,0,0,50,39,1
49,4,87719,14,2,10,0,4,1,0,0,40,39,1
27,4,158062,11,0,13,4,4,1,0,0,28,39,0
21,4,65305,15,4,4,3,4,1,0,0,40,39,0
32,4,223748,11,4,11,3,2,1,0,0,40,39,0
34,4,467786,8,4,4,1,4,1,0,0,40,0,0
52,4,188523,15,2,14,0,4,1,0,1885,81,39,1
40,4,191061,15,2,5,0,4,1,0,0,40,39,1
56,6,114126,11,0,1,4,2,1,0,0,40,26,0
34,4,130251,11,2,14,0,4,0,0,0,40,39,0
58,4,212207,11,2,5,0,4,0,3429,0,40,39,0
38,4,100740,9,4,3,1,4,1,0,0,40,26,0
43,4,50168,11,2,3,0,1,1,0,0,40,8,0
21,4,236588,1,4,8,3,4,0,0,0,40,4,0
29,4,135024,15,4,13,1,4,0,3106,0,40,39,0
47,4,136931,15,2,10,0,4,1,23417,0,48,11,1
20,4,115179,15,4,10,3,4,1,0,0,40,39,1
30,4,203588,11,2,5,0,4,1,0,0,40,39,0
52,6,125067,12,2,5,0,4,1,0,2313,35,39,1
45,4,184538,11,6,8,2,4,1,0,0,40,39,1
34,4,146562,9,2,4,2,4,1,0,0,27,22,1
33,4,381518,11,4,0,3,2,0,0,0,40,39,0
43,4,203475,15,0,10,4,1,0,0,0,68,39,0
35,4,194503,11,2,8,0,2,1,0,0,40,39,0
34,4,325709,9,4,7,1,4,1,0,0,40,39,0
42,4,133737,12,2,3,0,4,1,0,0,44,39,1
44,7,135004,11,4,12,1,4,0,0,0,37,39,0
29,4,335131,11,4,12,4,2,0,0,0,35,39,0
37,2,99917,15,2,10,0,4,1,0,0,40,5,1
