,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
10498,1,4,0,4,6,1,2,4,4,1,13,4,5,16,0
10499,5,1,0,5,5,2,9,3,0,1,3,10,0,37,1
10500,9,5,0,10,4,3,7,0,3,0,16,17,3,24,1
10501,9,8,0,5,0,3,14,4,2,0,8,13,1,5,0
10502,3,4,0,12,6,3,7,2,1,1,13,18,0,17,0
10503,2,8,0,13,1,3,4,4,3,1,17,11,3,18,0
10504,8,4,0,9,6,0,10,0,4,0,18,5,1,20,1
10505,3,2,0,15,3,1,1,1,4,1,7,5,1,30,1
10506,6,5,0,2,0,4,3,1,1,1,13,0,2,10,0
10507,4,6,0,6,0,2,10,4,4,1,0,20,4,3,0
10508,7,5,0,14,4,1,6,1,2,0,14,7,5,20,1
10509,10,8,0,6,6,5,6,2,2,1,7,7,1,30,0
10510,0,7,0,11,2,6,7,3,4,0,14,2,2,26,0
10511,2,0,0,9,4,6,9,2,4,1,9,6,3,37,0
10512,8,4,0,2,0,6,1,5,2,0,9,1,2,21,1
10513,10,0,0,9,3,0,12,1,4,1,9,1,2,31,1
10514,7,6,0,2,2,6,7,4,0,1,0,10,1,5,1
10515,8,8,0,10,5,1,9,1,4,1,18,8,1,20,1
10516,2,7,0,10,0,5,11,1,0,1,2,2,5,40,0
10517,7,1,0,3,2,0,1,1,3,0,18,19,4,35,1
10518,6,0,0,3,3,6,5,2,1,0,2,4,2,34,0
10519,8,8,0,13,0,3,12,4,0,1,8,0,3,8,0
10520,1,8,0,8,2,6,9,0,3,1,16,11,1,26,0
10521,10,0,0,6,2,2,7,3,3,0,8,4,5,26,0
10522,7,8,0,13,2,4,8,1,4,0,8,0,5,2,0
10523,0,7,0,11,3,4,5,2,2,1,2,16,4,39,0
10524,0,6,0,14,5,6,13,1,1,1,10,2,1,32,0
10525,7,6,0,6,5,5,1,3,0,1,13,9,1,36,0
10526,3,0,0,7,4,4,7,4,3,1,8,2,4,4,0
10527,9,8,0,0,1,4,8,5,4,1,7,1,4,32,1
10528,5,7,0,15,3,5,0,5,4,0,14,12,1,2,0
10529,10,5,0,9,5,2,6,3,4,1,10,17,0,33,0
10530,2,4,0,13,0,0,13,3,2,0,17,11,1,4,0
10531,9,5,0,4,6,6,8,1,1,0,1,5,3,26,1
10532,6,5,0,8,4,1,2,3,3,1,18,19,1,24,1
10533,9,1,0,2,2,2,14,3,4,1,2,8,4,12,0
10534,1,7,0,6,1,5,3,1,1,1,3,19,0,13,0
10535,7,8,0,7,0,3,2,4,4,0,5,18,4,31,0
10536,8,8,0,13,3,2,3,5,0,1,10,9,4,1,0
10537,0,3,0,8,1,5,3,1,4,1,8,2,4,34,0
10538,9,0,0,1,6,5,13,0,3,1,18,5,3,11,1
10539,1,3,0,4,6,1,14,2,1,0,10,2,1,10,0
10540,7,6,0,12,5,4,6,4,4,1,9,12,2,31,1
10541,5,5,0,8,0,1,7,1,1,0,5,1,2,0,1
10542,0,6,0,1,1,3,1,4,2,0,8,2,3,0,0
10543,3,4,0,13,4,5,12,4,3,1,13,6,2,8,0
10544,5,7,0,14,1,0,7,2,4,0,17,11,3,33,0
10545,10,3,0,6,0,0,7,2,4,0,15,6,0,33,0
10546,0,2,0,2,0,0,6,0,4,0,12,16,2,23,0
10547,0,7,0,8,3,0,0,5,4,0,13,11,4,27,0
10548,2,5,0,12,2,6,14,5,2,1,6,5,4,26,1
10549,2,7,0,4,0,4,0,3,1,1,8,11,0,3,0
10550,2,7,0,15,1,4,1,4,3,1,15,11,2,2,0
10551,1,6,0,2,6,0,10,1,0,1,16,8,5,32,1
10552,3,3,0,10,0,4,1,1,4,1,6,18,4,27,0
10553,3,4,0,9,1,1,11,2,3,0,18,2,4,5,1
10554,2,0,0,8,1,4,0,0,2,1,10,0,5,16,0
10555,6,8,0,9,3,0,14,0,3,1,12,4,5,32,1
10556,2,3,0,10,6,4,7,5,0,1,16,9,0,17,0
10557,10,6,0,3,2,0,1,3,2,0,17,10,4,23,0
10558,0,6,0,15,2,3,10,0,3,1,12,10,2,6,1
10559,9,8,0,6,1,2,1,2,4,1,16,10,4,8,1
10560,3,0,0,9,5,3,12,5,3,1,11,5,0,41,1
10561,3,0,0,15,6,1,1,1,1,1,11,20,3,4,0
10562,3,5,0,2,3,1,8,2,2,1,13,2,1,0,0
10563,8,6,0,9,5,5,14,4,3,0,13,20,3,41,0
10564,9,7,0,13,1,0,3,1,4,0,1,10,2,22,1
10565,7,3,0,4,0,4,4,1,3,1,8,11,2,19,0
10566,2,7,0,15,6,5,10,3,2,1,0,15,2,30,0
10567,2,2,0,7,6,5,1,1,1,1,8,20,4,2,0
10568,6,4,0,9,4,0,14,0,2,1,15,10,1,7,1
10569,4,5,0,14,5,6,7,5,2,0,13,20,3,14,0
10570,3,7,0,11,0,0,8,3,2,1,13,1,5,27,0
10571,9,0,0,4,5,2,0,5,2,1,18,10,2,9,1
10572,10,6,0,7,6,3,10,5,3,1,18,13,2,27,1
10573,2,3,0,6,3,4,12,4,1,0,13,17,4,6,0
10574,0,7,0,10,0,0,7,3,0,1,13,13,4,28,0
10575,0,8,0,14,3,1,0,4,1,1,0,0,2,3,0
10576,7,5,0,4,6,0,7,1,1,1,11,1,1,23,1
10577,2,3,0,8,1,6,9,4,1,1,2,1,0,24,0
10578,8,7,0,13,3,4,13,4,1,1,4,2,2,5,0
10579,8,2,0,12,6,2,11,0,3,0,5,13,5,38,1
10580,9,5,0,14,1,4,11,1,0,1,9,10,5,0,1
10581,10,8,0,8,1,1,14,2,4,0,6,11,0,37,0
10582,7,4,0,9,4,5,11,2,0,1,0,6,3,27,0
10583,3,0,0,3,0,5,1,0,3,1,15,13,2,41,0
10584,8,4,0,10,0,1,0,1,1,1,7,19,4,20,1
10585,2,0,0,13,4,6,12,3,0,1,8,13,3,21,0
10586,2,7,0,2,4,0,8,4,3,1,13,15,2,24,0
10587,0,8,0,5,6,3,9,3,3,0,13,13,3,32,0
10588,3,0,0,3,2,5,1,3,3,1,3,18,0,31,0
10589,0,6,0,8,6,5,5,3,2,1,2,7,3,39,0
10590,9,3,0,1,2,0,9,1,3,0,4,18,4,1,0
10591,3,6,0,7,1,1,9,3,1,1,10,19,0,9,0
10592,3,1,0,4,0,5,12,4,3,1,16,20,1,11,1
10593,3,8,0,5,5,5,11,2,3,0,2,3,1,40,0
10594,2,3,0,7,3,5,14,0,4,0,11,6,2,41,0
10595,4,1,0,5,4,6,4,2,3,0,10,3,5,12,1
10596,10,2,0,13,0,4,0,5,3,1,13,8,0,29,0
10597,5,3,0,8,5,1,4,3,4,1,18,17,2,31,1
10598,0,0,0,12,0,0,4,5,3,1,8,8,2,17,0
10599,10,0,0,3,5,0,14,1,4,0,11,15,5,35,0
10600,10,1,0,5,4,2,0,5,2,1,1,8,3,30,1
10601,2,6,0,7,1,4,4,5,3,1,6,15,2,35,0
10602,9,7,0,7,2,5,3,1,0,1,13,6,1,35,0
10603,10,6,0,1,6,5,6,1,2,0,12,6,3,19,0
10604,1,0,0,6,6,0,0,3,2,0,4,2,3,29,0
10605,8,2,0,3,2,1,8,2,1,1,2,0,5,10,0
10606,9,5,0,3,3,3,0,1,2,0,2,16,4,9,0
10607,2,7,0,5,5,4,4,4,3,0,17,11,0,32,0
10608,3,8,0,8,3,4,10,2,0,0,2,0,0,18,0
10609,5,3,0,2,4,0,3,3,0,0,2,2,5,12,0
10610,9,1,0,10,2,0,4,0,0,1,8,7,2,39,0
10611,8,2,0,9,0,4,14,4,1,0,17,11,2,36,0
10612,6,1,0,14,0,4,13,5,4,1,18,7,3,22,1
10613,10,3,0,9,0,4,4,4,2,1,17,2,2,13,0
10614,2,5,0,11,4,6,9,4,3,1,18,16,5,16,1
10615,1,8,0,8,0,5,5,4,0,1,8,2,2,8,0
10616,10,1,0,2,0,1,9,2,3,0,13,2,4,37,0
10617,0,6,0,13,0,6,9,3,1,1,4,0,5,6,0
10618,2,5,0,8,1,6,9,0,2,1,2,11,4,31,0
10619,0,7,0,2,2,4,10,3,2,0,4,2,1,37,0
10620,10,8,0,10,5,2,9,2,0,0,18,7,0,16,1
10621,6,5,0,3,2,4,5,3,1,1,13,20,1,26,0
10622,3,3,0,6,1,1,5,0,0,1,18,0,3,3,1
10623,2,3,0,7,0,3,11,3,4,0,4,15,1,3,0
10624,10,6,0,13,0,5,8,1,3,0,8,4,3,33,0
10625,1,6,0,1,2,6,1,1,2,1,11,15,0,34,0
10626,6,1,0,10,1,1,8,0,2,1,10,6,4,0,0
10627,9,1,0,8,0,4,9,1,4,0,8,11,2,18,0
10628,8,1,0,10,6,5,14,0,1,0,9,10,0,9,1
10629,4,5,0,4,6,4,3,4,2,1,17,6,1,26,0
10630,3,4,0,4,6,6,5,0,2,0,11,3,3,5,0
10631,6,8,0,14,0,2,6,0,0,1,1,8,4,9,1
10632,1,5,0,0,5,5,13,4,2,1,5,2,3,6,0
10633,1,3,0,5,6,1,0,1,1,1,13,2,0,5,0
10634,4,6,0,12,0,3,9,4,1,0,2,3,4,38,0
10635,0,4,0,12,4,1,3,0,3,0,17,11,5,16,0
10636,9,2,0,0,1,0,1,1,3,0,8,18,0,6,0
10637,5,1,0,1,6,4,7,1,3,0,13,20,2,3,0
10638,3,5,0,6,3,4,5,4,3,1,4,11,1,22,0
10639,4,5,0,1,1,5,4,3,3,0,12,2,5,1,0
10640,5,8,0,11,0,5,8,5,0,1,18,7,1,19,1
10641,2,3,0,8,6,5,3,4,1,1,14,20,0,8,0
10642,6,1,0,8,5,1,14,2,2,1,5,13,1,0,1
10643,7,8,0,12,5,5,9,0,4,1,7,11,5,37,0
10644,1,5,0,9,0,0,8,5,3,0,17,14,3,38,0
10645,0,7,0,2,0,3,9,4,0,1,16,6,5,26,0
10646,6,8,0,13,6,0,10,4,0,0,2,2,3,6,0
10647,6,8,0,5,2,2,0,1,4,0,18,19,4,6,1
10648,2,5,0,7,1,0,1,0,0,0,10,9,0,4,0
10649,9,7,0,7,5,5,6,5,1,1,4,3,0,25,0
10650,2,8,0,1,4,3,8,0,4,0,8,20,2,33,0
10651,5,6,0,13,0,0,9,1,4,0,13,16,3,17,0
10652,5,7,0,6,1,4,2,2,4,0,15,2,2,28,0
10653,10,7,0,11,0,5,10,1,1,1,2,12,5,18,0
10654,1,1,0,15,5,6,14,3,3,1,10,15,2,4,0
10655,7,3,0,8,1,1,12,1,2,0,2,9,5,32,0
10656,5,4,0,7,6,1,4,0,4,0,3,9,4,14,1
10657,8,5,0,11,1,6,8,4,1,0,4,15,1,11,0
10658,4,6,0,1,1,0,3,2,0,0,16,12,4,0,0
10659,2,5,0,7,2,5,0,4,2,1,13,15,0,40,0
10660,2,8,0,0,1,4,2,0,3,0,15,16,0,7,0
10661,3,1,0,7,2,6,1,4,4,1,8,8,4,40,0
10662,1,1,0,5,5,0,4,4,4,0,15,20,5,32,0
10663,5,0,0,14,6,1,4,5,2,1,7,19,0,39,1
10664,8,2,0,3,5,1,10,3,1,0,5,7,3,21,1
10665,0,4,0,12,3,2,14,3,2,1,8,16,1,24,0
10666,0,2,0,1,1,4,9,1,3,1,12,11,0,24,0
10667,7,5,0,6,5,4,7,2,2,1,6,16,4,17,0
10668,2,5,0,1,3,0,1,2,2,0,2,8,5,38,0
10669,1,8,0,11,0,0,10,1,4,1,11,13,0,16,0
10670,3,0,0,7,0,0,8,4,4,1,17,5,2,6,0
10671,0,4,0,0,1,5,12,5,1,0,13,19,4,9,0
10672,2,2,0,7,0,3,0,1,4,0,4,15,2,31,0
10673,4,2,0,8,6,3,12,3,1,0,12,20,1,2,0
10674,4,7,0,4,1,6,1,0,0,0,2,0,4,41,0
10675,4,6,0,4,1,4,3,5,2,1,3,17,1,0,1
10676,7,2,0,10,3,6,3,5,4,1,18,13,0,38,1
10677,9,8,0,10,2,0,3,0,4,1,4,11,5,26,0
10678,0,0,0,5,6,0,8,2,1,0,13,13,2,31,0
10679,2,4,0,11,1,0,1,2,1,0,6,13,5,16,0
10680,9,8,0,9,0,0,6,3,3,0,10,12,0,34,0
10681,7,8,0,15,4,1,1,0,4,0,11,10,4,9,1
10682,0,4,0,13,0,4,7,0,2,0,13,6,1,2,0
10683,4,3,0,3,1,1,10,5,2,1,14,8,4,19,1
10684,9,5,0,9,3,0,11,4,4,0,7,10,4,8,1
10685,4,2,0,15,2,3,9,1,1,1,13,3,0,3,0
10686,3,7,0,9,6,3,5,2,4,1,2,6,1,33,0
10687,1,4,0,14,0,4,2,0,4,0,17,17,5,0,0
10688,3,0,0,14,1,4,13,2,2,0,16,11,0,37,0
10689,8,8,0,14,1,1,3,0,2,1,1,7,2,40,1
10690,2,1,0,12,6,2,11,1,4,0,6,14,2,24,1
10691,0,6,0,5,1,2,5,3,3,1,2,2,5,31,0
10692,9,6,0,8,1,5,5,4,2,0,8,20,2,20,0
10693,9,0,0,4,6,3,10,0,2,1,17,0,1,16,0
10694,0,0,0,12,4,5,6,3,4,1,11,13,5,36,0
10695,9,4,0,15,2,4,5,4,1,0,6,20,4,33,0
10696,6,1,0,9,0,0,5,5,4,0,7,7,2,12,1
10697,4,7,0,13,5,6,5,3,1,0,6,4,3,37,0
10698,7,6,0,4,6,3,3,3,0,1,4,12,3,41,0
10699,9,7,0,11,6,5,7,1,0,1,2,2,2,21,0
10700,3,1,0,1,0,4,0,4,1,1,11,0,5,14,0
10701,9,6,0,14,5,1,1,0,2,1,4,15,0,18,0
10702,2,3,0,0,4,6,4,4,0,1,4,6,0,41,0
10703,10,4,0,15,3,0,0,1,1,1,8,6,3,8,0
10704,9,6,0,8,2,0,0,2,0,0,8,2,0,1,0
10705,8,4,0,8,2,3,8,4,4,0,10,11,3,29,0
10706,4,7,0,0,4,1,2,3,3,0,6,3,3,7,0
10707,7,8,0,11,0,4,8,4,2,0,8,2,1,30,0
10708,6,2,0,7,4,4,12,2,4,1,18,5,2,13,1
10709,2,1,0,0,0,4,14,1,1,0,4,11,1,32,0
10710,0,6,0,5,0,4,1,3,3,1,13,0,2,11,0
10711,0,8,0,15,6,5,9,4,0,1,2,2,2,29,0
10712,5,7,0,2,0,1,7,2,0,0,10,12,4,30,0
10713,3,3,0,14,2,2,9,1,2,1,13,4,0,8,0
10714,4,8,0,3,0,4,10,4,1,0,15,15,5,11,0
10715,6,7,0,14,5,0,12,0,4,1,9,19,3,38,1
10716,8,7,0,9,3,4,0,3,1,1,8,9,5,32,0
10717,3,1,0,0,2,6,11,1,1,0,2,6,1,22,0
10718,3,4,0,11,2,6,5,2,0,0,4,15,1,19,0
10719,2,2,0,1,0,4,9,4,1,0,2,6,5,7,0
10720,10,2,0,11,5,3,3,3,4,1,2,2,4,17,0
10721,0,3,0,0,6,5,5,2,2,0,13,15,1,1,0
10722,2,2,0,14,2,2,3,5,1,0,5,1,5,20,1
10723,2,7,0,13,4,5,2,1,4,0,10,13,0,9,0
10724,10,5,0,5,4,0,12,2,2,1,16,17,1,17,1
10725,5,3,0,5,5,6,9,4,3,0,8,8,1,8,0
10726,6,3,0,10,0,3,5,3,2,1,13,13,0,16,0
10727,2,4,0,11,4,4,5,5,1,0,14,11,4,40,0
10728,6,3,0,2,1,2,10,2,0,1,15,5,1,8,1
10729,4,3,0,14,2,1,11,2,4,0,12,7,2,9,1
10730,9,7,0,6,4,5,11,0,4,1,4,15,1,41,0
10731,8,0,0,4,1,2,14,3,0,0,18,10,5,20,1
10732,5,1,0,9,6,3,9,0,0,0,9,19,5,6,1
10733,3,1,0,11,5,6,3,4,0,0,3,8,0,13,1
10734,2,3,0,4,6,2,5,2,4,0,0,2,0,3,0
10735,0,8,0,0,6,6,0,0,1,1,16,10,1,21,1
10736,1,4,0,2,5,0,7,1,4,0,10,2,1,3,0
10737,2,3,0,10,2,6,11,0,1,0,2,19,2,16,0
10738,0,8,0,11,1,0,3,3,0,0,3,11,3,31,0
10739,3,1,0,14,0,5,9,0,3,0,4,11,1,11,0
10740,8,7,0,2,4,4,3,3,0,0,2,2,3,31,0
10741,5,8,0,10,0,2,12,2,4,0,15,7,2,11,1
10742,6,8,0,1,3,4,5,1,0,0,11,11,1,29,0
10743,9,8,0,10,2,0,7,5,0,1,16,12,4,14,1
10744,2,7,0,4,1,2,7,0,0,0,5,11,0,6,0
10745,8,2,0,7,6,1,7,4,0,0,16,8,4,38,1
10746,9,6,0,10,5,1,6,5,0,1,10,8,0,18,1
10747,2,4,0,6,5,3,8,1,2,0,8,2,1,11,0
10748,4,7,0,1,1,1,5,5,4,1,10,20,5,29,0
10749,2,5,0,9,0,4,6,4,0,1,13,16,5,10,0
10750,1,5,0,7,1,0,3,4,2,1,5,11,3,7,0
10751,1,1,0,2,6,0,4,4,1,1,8,2,1,16,0
10752,7,2,0,10,1,3,0,5,4,1,5,1,4,37,1
10753,2,6,0,8,2,5,14,1,1,1,6,13,1,22,0
10754,4,3,0,15,1,1,0,3,3,1,4,2,0,0,0
10755,9,2,0,2,2,6,5,1,2,0,18,8,4,30,1
10756,7,8,0,14,4,3,13,1,3,1,9,5,3,29,1
10757,10,4,0,4,5,0,9,1,0,0,2,2,4,22,0
10758,6,1,0,7,0,3,8,5,4,1,2,14,5,3,0
10759,1,2,0,2,2,5,11,0,1,1,13,2,1,36,0
10760,5,2,0,7,4,1,9,3,0,0,17,2,0,29,0
10761,5,0,0,8,0,5,12,1,0,1,10,13,4,6,0
10762,2,5,0,2,2,3,5,2,1,1,8,16,3,9,0
10763,0,1,0,15,0,5,0,4,3,1,15,6,4,9,0
10764,0,0,0,8,5,5,9,4,1,0,0,11,1,2,0
10765,10,0,0,13,4,2,14,5,0,1,11,1,2,22,1
10766,0,8,0,13,2,5,6,4,2,0,11,2,1,18,0
10767,8,3,0,14,3,5,11,3,3,1,5,7,0,39,1
10768,5,5,0,14,3,2,10,5,3,1,16,7,1,4,1
10769,10,4,0,3,0,0,0,2,1,0,15,18,5,27,0
10770,7,8,0,13,0,0,9,1,3,0,4,11,1,31,0
10771,9,4,0,13,1,4,8,0,0,0,1,2,2,7,0
10772,6,1,0,12,4,2,5,4,3,1,3,7,0,2,1
10773,0,8,0,14,0,3,9,1,0,0,17,2,2,19,0
10774,0,4,0,12,3,1,8,4,0,1,8,6,1,4,0
10775,10,0,0,11,6,6,5,0,4,0,6,15,0,6,0
10776,6,8,0,6,5,4,12,3,4,0,17,19,3,31,1
10777,9,5,0,9,1,3,11,4,3,0,12,2,0,41,0
10778,0,3,0,5,5,6,0,4,4,0,12,2,0,16,0
10779,0,4,0,10,0,6,12,4,0,0,18,11,5,21,0
10780,2,8,0,9,4,1,5,3,3,1,12,7,3,25,1
10781,1,4,0,12,1,4,8,1,4,0,13,2,0,26,0
10782,3,0,0,9,2,3,5,2,0,1,0,2,4,12,0
10783,2,1,0,5,2,4,6,4,1,0,8,11,2,25,0
10784,0,7,0,10,6,4,5,1,1,0,13,4,1,23,0
10785,0,1,0,5,4,2,5,1,0,1,3,12,4,28,0
10786,10,0,0,13,0,3,4,2,1,0,8,11,1,32,0
10787,0,6,0,8,4,5,2,3,0,0,0,11,4,38,0
10788,4,6,0,13,0,6,5,5,0,0,8,2,1,7,0
10789,0,7,0,11,3,3,5,3,3,0,11,2,3,16,0
10790,1,8,0,5,0,4,9,5,2,1,4,11,0,27,0
10791,10,6,0,13,2,4,14,4,0,1,14,9,0,35,0
10792,1,8,0,11,5,0,14,3,2,0,8,0,1,0,0
10793,1,5,0,11,3,4,7,4,0,1,4,2,0,26,0
10794,3,6,0,14,6,4,4,1,1,1,8,18,3,38,0
10795,3,0,0,11,4,0,14,5,3,1,16,10,3,12,1
10796,1,8,0,6,3,4,10,1,0,1,18,14,4,5,1
10797,3,7,0,12,2,1,10,2,0,1,17,2,5,30,0
10798,3,6,0,1,4,5,3,1,2,1,9,10,4,37,1
10799,9,1,0,2,0,0,14,3,2,1,0,8,1,11,0
10800,5,1,0,3,0,5,4,2,3,1,2,2,4,36,0
10801,8,1,0,12,2,4,4,2,0,0,10,9,0,24,0
10802,10,4,0,10,4,5,2,0,2,0,1,5,3,32,1
10803,2,3,0,10,0,2,14,0,3,1,18,8,1,26,1
10804,6,6,0,6,2,0,8,3,3,0,0,4,5,28,0
10805,5,1,0,3,2,5,2,0,1,1,9,10,2,8,1
10806,7,5,0,0,2,3,1,3,0,1,13,10,0,8,0
10807,1,7,0,13,1,2,0,5,4,0,18,6,4,30,1
10808,3,7,0,12,5,6,8,2,2,0,8,6,4,14,0
10809,1,5,0,8,1,1,0,3,3,0,7,4,3,17,0
10810,2,2,0,3,0,2,14,1,3,1,4,0,2,10,0
10811,8,6,0,6,4,4,7,0,2,1,2,0,1,13,0
10812,0,4,0,3,5,1,1,3,0,0,4,2,1,6,0
10813,3,2,0,11,1,0,11,0,0,1,10,2,3,19,0
10814,2,6,0,14,3,5,0,3,2,1,13,9,2,7,0
10815,1,3,0,0,3,0,3,4,3,1,2,4,5,2,0
10816,1,4,0,4,4,6,8,1,0,1,2,11,0,5,0
10817,7,5,0,12,1,3,10,1,0,1,10,12,4,8,0
10818,1,5,0,6,0,2,7,1,1,1,3,18,5,8,0
10819,6,2,0,9,4,3,11,4,4,1,9,19,5,0,1
10820,10,7,0,0,1,2,12,0,4,0,1,11,3,29,0
10821,4,8,0,8,4,3,5,4,1,0,4,18,0,16,0
10822,1,6,0,15,1,4,9,1,0,1,15,9,1,0,0
10823,7,1,0,7,2,4,8,3,0,0,0,4,0,11,0
10824,0,8,0,13,6,4,0,4,3,0,5,9,0,6,0
10825,0,7,0,4,0,0,12,1,1,0,13,8,3,22,0
10826,0,7,0,15,5,2,14,2,3,0,15,15,0,11,0
10827,0,5,0,9,3,0,0,4,2,1,7,17,4,7,1
10828,8,8,0,13,1,4,4,4,1,0,8,11,5,31,0
10829,0,3,0,5,0,5,8,1,3,1,13,6,1,20,0
10830,1,1,0,11,5,6,7,5,4,1,14,14,5,1,1
10831,0,8,0,14,6,4,9,0,0,0,9,7,5,37,1
10832,6,5,0,2,6,3,4,1,2,1,14,14,2,30,1
10833,3,5,0,1,1,0,3,4,2,0,16,15,1,16,0
10834,7,4,0,3,3,0,8,4,1,1,2,11,0,22,0
10835,7,3,0,3,1,6,11,4,2,0,8,15,1,36,0
10836,1,4,0,12,2,5,1,4,0,0,0,2,1,3,0
10837,3,1,0,1,3,5,13,5,4,1,13,11,1,11,0
10838,9,6,0,2,5,0,8,4,0,1,2,15,1,36,0
10839,8,0,0,8,0,1,10,0,3,1,3,17,4,21,1
10840,2,3,0,3,1,3,9,2,1,0,0,2,2,23,0
10841,0,0,0,1,0,1,0,0,4,0,2,12,0,40,0
10842,0,3,0,12,4,1,12,2,2,1,15,2,5,38,0
10843,0,6,0,11,0,4,9,4,2,1,13,15,4,30,0
10844,6,6,0,6,2,0,12,2,3,1,6,15,0,36,0
10845,9,6,0,2,3,1,0,4,1,0,8,11,0,8,0
10846,5,7,0,15,5,2,14,0,0,0,14,6,2,7,0
10847,4,7,0,1,6,5,13,3,4,0,18,7,1,9,1
10848,6,0,0,14,1,3,7,3,3,0,4,11,3,28,0
10849,0,2,0,3,5,3,14,3,3,1,9,9,5,9,0
10850,0,1,0,5,2,4,9,1,4,0,10,2,1,5,0
10851,8,4,0,11,4,4,9,0,1,1,13,2,0,11,0
10852,5,4,0,3,0,3,12,5,1,1,2,15,3,22,0
10853,1,5,0,1,5,0,10,3,4,0,10,11,3,30,0
10854,2,6,0,15,2,6,6,4,3,0,17,20,2,23,0
10855,1,8,0,0,1,5,3,2,4,1,2,11,0,24,0
10856,2,2,0,1,0,1,9,3,1,1,8,13,0,22,0
10857,9,4,0,3,5,0,1,1,4,1,13,11,2,26,0
10858,0,6,0,7,6,0,8,1,0,1,8,2,5,9,0
10859,10,5,0,9,6,4,0,5,1,0,13,9,2,10,0
10860,3,8,0,7,1,2,5,3,0,0,17,9,4,24,0
10861,1,7,0,6,0,5,10,1,3,1,2,12,0,18,0
10862,0,5,0,0,1,0,7,2,0,1,15,0,0,31,0
10863,0,2,0,9,5,3,4,4,0,1,8,11,2,31,0
10864,4,5,0,15,6,1,13,5,2,1,11,13,3,18,1
10865,6,4,0,5,0,2,14,1,3,1,0,11,3,35,0
10866,7,6,0,14,2,0,8,5,3,1,16,18,4,8,0
10867,0,0,0,2,3,3,11,2,1,1,6,9,0,6,0
10868,7,2,0,0,2,4,2,3,1,0,5,19,1,37,0
10869,5,8,0,5,5,0,14,3,0,1,8,0,1,24,0
10870,7,8,0,2,4,4,1,3,0,1,6,16,4,26,0
10871,8,8,0,3,6,5,8,4,3,0,13,11,5,10,0
10872,0,3,0,13,1,1,14,3,2,0,2,3,0,10,0
10873,2,5,0,6,0,6,5,3,0,1,13,15,1,29,0
10874,2,2,0,15,3,4,5,3,1,1,12,3,2,21,0
10875,6,2,0,12,4,2,5,1,2,1,11,10,5,5,1
10876,10,2,0,13,6,3,14,4,0,1,13,5,3,22,0
10877,1,2,0,5,6,2,2,0,4,0,2,2,3,3,0
10878,2,7,0,8,1,4,6,1,0,0,16,11,4,37,0
10879,1,1,0,8,0,0,1,1,3,0,13,9,2,16,0
10880,4,7,0,4,0,4,10,4,1,1,8,2,2,5,0
10881,5,0,0,0,6,4,10,2,2,1,12,2,3,19,0
10882,9,7,0,14,3,0,10,2,3,0,16,14,1,23,1
10883,3,0,0,10,6,4,2,2,0,0,2,4,3,24,0
10884,0,4,0,11,0,4,5,1,1,1,13,17,0,3,0
10885,9,5,0,10,2,0,12,3,2,1,4,14,2,30,0
10886,9,7,0,3,2,2,13,1,1,1,13,9,0,30,0
10887,6,5,0,15,2,6,9,2,3,1,18,13,5,8,1
10888,1,2,0,4,6,5,8,4,2,1,17,18,0,26,0
10889,0,3,0,7,6,5,1,2,1,1,10,11,1,21,0
10890,5,4,0,4,1,0,2,4,1,1,13,11,2,14,0
10891,10,5,0,6,3,2,6,4,4,0,9,10,5,20,1
10892,0,5,0,13,4,4,11,2,1,1,4,2,2,28,0
10893,2,8,0,11,6,6,0,3,1,0,17,16,3,33,0
10894,2,1,0,6,6,3,5,0,1,0,17,2,5,32,0
10895,2,5,0,10,4,0,11,1,0,0,11,16,0,31,0
10896,3,1,0,3,1,5,9,2,2,1,2,0,3,26,0
10897,0,3,0,13,0,1,5,0,2,1,2,11,0,5,0
10898,9,6,0,1,6,2,6,4,0,1,14,3,1,27,0
10899,1,3,0,1,0,4,8,3,3,1,1,0,5,19,0
10900,0,4,0,1,2,5,7,4,2,0,0,15,0,40,0
10901,0,0,0,10,3,6,13,0,2,1,13,11,1,38,0
10902,9,7,0,15,1,0,1,5,1,1,13,2,5,23,0
10903,4,6,0,4,2,4,3,3,2,1,3,15,0,8,1
10904,9,1,0,14,1,2,9,1,4,1,15,11,4,26,0
10905,2,2,0,4,3,5,7,5,0,1,6,11,5,0,0
10906,1,1,0,14,6,0,6,4,2,0,10,11,1,0,0
10907,0,5,0,6,0,6,12,0,4,1,12,6,2,11,0
10908,10,0,0,6,5,0,2,4,4,1,2,9,0,24,0
10909,4,2,0,9,6,0,6,4,2,1,8,2,3,27,0
10910,10,7,0,7,3,1,8,5,2,0,5,17,3,31,1
10911,5,6,0,11,1,6,0,2,0,0,4,20,3,19,0
10912,2,7,0,5,1,0,7,3,2,1,14,11,0,26,0
10913,4,6,0,6,0,3,11,0,3,0,13,8,1,3,0
10914,4,3,0,12,2,2,2,2,2,1,2,10,2,35,1
10915,6,4,0,10,6,1,10,2,1,1,7,5,4,30,1
10916,5,5,0,4,6,1,9,1,4,0,6,1,3,40,0
10917,0,3,0,6,2,3,13,2,2,0,8,11,1,38,0
10918,4,8,0,13,3,2,8,3,1,1,13,17,3,37,0
10919,1,0,0,9,2,2,1,1,4,0,8,3,3,16,0
10920,2,2,0,14,2,5,2,2,4,0,10,2,2,4,0
