0,1,2,3,4,5,6,7,8,9,10,11,12,13
2212,19,13,39,241,0,224,0,296,0,0,0,1,0
2213,26,21,57,352,1,97,0,0,0,1,0,0,0
2214,19,12,13,232,2,215,0,0,0,1,0,1,0
2215,23,17,132,152,0,126,0,0,0,0,0,1,1
2216,42,38,88,196,2,191,2,0,0,0,0,0,1
2217,27,20,69,277,0,242,0,0,0,0,0,1,0
2218,31,20,155,79,1,221,2,337,0,0,0,1,0
2219,19,13,4,104,0,218,0,0,1,1,1,1,1
2220,34,30,145,396,3,100,1,0,0,0,0,0,0
2221,38,32,110,241,1,192,0,0,0,0,0,0,0
2225,37,31,116,310,0,196,0,0,0,0,0,0,1
2226,17,9,58,367,0,231,1,0,1,0,0,0,0
2227,10,44,146,196,2,172,0,0,0,0,0,1,1
2228,14,8,159,34,1,215,1,330,0,0,0,0,0
2229,29,24,116,69,2,213,1,0,0,0,0,0,1
2230,10,44,151,343,2,224,0,0,0,0,0,1,1
2231,39,33,43,297,2,231,1,0,1,0,0,1,0
2232,39,34,61,387,2,163,1,85,1,0,1,1,1
2233,40,34,9,114,0,224,1,3,0,0,0,0,1
2234,32,21,156,334,0,98,2,59,0,0,0,0,1
2236,10,46,140,158,2,251,1,0,0,0,0,1,0
2237,2,4,138,312,2,215,0,0,0,0,0,1,0
2238,32,28,131,430,2,112,0,0,0,0,0,1,0
2239,6,26,64,181,1,224,0,268,0,0,0,1,0
2240,22,17,74,11,1,163,0,0,0,0,0,1,1
2241,37,31,112,92,0,213,2,67,0,0,0,1,0
2242,21,13,134,202,3,99,0,0,0,1,0,0,1
2243,25,19,142,107,3,7,2,0,0,0,0,1,0
2244,34,29,134,18,1,189,0,85,0,0,0,0,0
2245,35,29,119,271,0,125,0,346,0,0,0,1,1
2247,35,30,111,309,1,84,2,0,0,0,0,1,0
2248,21,16,47,413,0,218,0,255,0,0,0,1,0
2249,31,24,53,39,1,48,0,286,0,0,0,1,0
2250,36,30,152,352,3,122,1,0,0,0,0,1,1
2251,40,34,6,207,3,298,2,145,0,0,0,0,1
2252,38,32,142,72,1,54,0,0,0,0,0,1,1
2253,35,29,25,353,1,218,0,229,0,0,0,0,0
2254,21,16,146,41,3,162,0,129,0,0,0,0,1
2255,30,25,120,249,3,110,2,53,0,0,0,1,0
2256,40,36,110,191,2,172,2,79,0,0,0,1,1
2258,18,12,17,378,1,213,0,162,0,1,0,1,0
2259,27,22,10,323,2,54,1,0,0,0,0,1,0
2260,28,21,103,36,0,146,2,3,0,0,0,0,1
2261,24,18,79,345,0,25,2,0,0,0,0,1,0
2262,20,14,28,60,1,144,2,122,1,0,0,0,1
2263,23,17,110,7,0,162,0,31,0,0,0,1,0
2264,27,20,105,397,0,163,2,0,0,0,0,0,0
2265,10,46,36,93,3,213,1,6,0,0,0,1,0
2266,4,15,52,398,2,144,1,0,1,0,1,1,0
2267,11,45,111,162,3,191,0,16,0,0,0,1,0
2269,11,46,38,430,1,177,2,0,1,0,0,0,1
2270,5,15,107,441,2,82,0,68,0,0,0,1,0
2271,6,42,156,384,1,234,0,0,0,0,0,1,0
2272,29,22,142,312,2,174,1,0,0,0,0,0,0
2273,24,18,114,118,2,13,1,0,0,0,0,1,1
2274,18,11,45,306,1,21,1,330,0,0,0,0,0
2275,35,29,118,121,0,129,1,0,0,0,0,1,0
2276,14,7,131,433,2,13,0,0,0,0,0,1,0
2277,34,30,44,398,0,21,0,0,0,1,0,0,0
2278,40,36,119,45,0,103,0,4,0,0,0,1,0
2280,37,32,24,367,1,60,0,0,0,0,0,0,0
2281,27,21,126,166,0,146,1,0,0,0,0,1,0
2282,37,32,118,329,2,195,0,0,0,0,0,1,0
2283,31,27,141,367,1,131,2,0,0,0,0,0,1
2284,5,37,14,187,1,245,0,0,0,0,0,1,0
2285,22,17,32,208,3,131,1,0,1,0,1,1,1
2286,5,15,11,316,3,112,2,0,0,0,0,1,0
2287,31,25,130,312,3,199,1,50,0,0,0,1,0
2288,19,13,117,430,0,53,0,0,0,1,0,1,0
2289,7,37,13,26,1,35,0,0,0,0,0,1,0
2291,38,33,25,334,0,62,0,0,0,0,0,1,0
2292,41,35,60,282,3,163,2,0,1,0,0,1,0
2293,15,8,146,34,0,193,2,107,0,1,0,1,0
2294,16,9,141,187,0,191,1,191,0,0,0,0,1
2295,31,25,95,454,3,78,2,0,0,0,0,0,0
2296,36,30,148,358,2,25,0,0,0,0,0,1,0
2297,16,10,20,180,0,114,0,243,0,1,0,1,0
2298,40,30,112,93,3,45,2,0,0,0,0,1,0
2299,8,42,2,321,0,191,2,71,0,1,0,0,0
2300,33,22,154,158,1,221,2,0,0,0,0,0,0
2302,24,16,134,93,0,195,1,0,0,0,0,1,1
2303,5,26,140,95,1,25,1,122,0,1,0,0,0
2304,9,45,140,234,3,124,1,157,0,0,0,0,1
2305,31,27,121,218,1,96,2,0,0,0,0,0,0
2306,6,42,44,355,0,54,0,0,0,0,0,1,0
2307,16,10,105,393,0,176,2,335,0,0,0,1,1
2308,3,3,150,430,1,110,2,0,0,0,0,0,0
2309,6,0,130,201,1,251,2,0,0,0,0,0,1
2310,23,17,116,401,0,224,0,11,0,1,0,1,0
2311,15,8,131,176,2,7,2,91,0,1,1,1,1
2313,32,28,99,430,1,191,0,0,0,0,0,1,1
2314,25,18,112,283,2,136,1,334,0,0,0,1,0
2315,13,5,142,399,1,224,2,105,0,0,0,1,1
2316,16,8,112,160,2,213,2,30,0,0,0,1,0
2317,17,11,142,66,3,7,0,0,0,1,1,1,0
2318,3,3,26,10,2,173,1,0,1,0,0,0,0
2319,32,25,137,92,2,53,1,0,0,0,0,0,1
2320,38,32,99,367,2,53,2,0,0,0,0,1,0
2321,34,30,45,314,1,213,0,0,0,0,0,1,0
2322,33,28,102,367,0,110,0,39,0,0,0,0,1
2324,8,42,99,296,2,37,0,342,0,0,0,0,0
2325,38,28,79,83,0,110,2,0,0,0,0,1,0
2326,35,29,114,388,2,97,2,59,0,0,0,0,1
2327,20,13,13,16,1,191,0,215,0,1,0,0,0
2328,6,42,108,65,3,98,1,0,0,0,0,0,1
2329,27,19,79,43,0,10,1,5,0,0,0,0,1
2330,26,21,115,295,0,20,1,0,0,0,0,1,1
2331,20,13,69,294,2,189,0,0,1,1,1,1,0
2332,35,29,116,172,2,189,2,0,0,0,0,0,0
2333,18,11,95,137,1,164,1,0,0,0,0,0,0
2336,42,38,15,196,0,54,0,75,0,0,0,0,1
2337,29,23,146,7,3,136,1,0,0,0,0,0,1
2338,32,28,155,257,1,215,0,0,0,0,0,0,0
2339,26,21,104,34,3,224,1,0,0,0,0,0,1
2340,29,18,125,164,2,101,2,0,0,0,0,1,0
2341,33,28,118,124,1,174,2,0,0,0,0,0,1
2342,7,37,99,304,3,192,1,22,0,0,0,0,0
2343,13,5,95,147,2,42,1,0,0,0,0,0,0
2344,18,12,125,182,1,172,0,0,0,0,0,0,0
2345,19,10,95,435,2,98,1,0,0,0,0,1,0
2347,37,31,112,266,2,25,2,0,0,1,0,1,0
2348,21,16,104,388,3,237,0,0,0,0,0,0,1
2349,11,46,142,34,2,191,1,0,0,0,0,1,0
2350,33,29,133,204,1,98,2,0,0,0,0,1,0
2351,8,42,120,95,3,60,2,110,0,0,0,1,0
2352,6,37,125,7,3,189,1,0,0,1,0,1,0
2353,8,42,11,316,1,145,0,0,0,0,0,0,0
2354,13,5,95,135,2,110,1,0,0,0,0,0,1
2355,19,11,133,190,2,62,2,156,0,0,0,1,0
2356,41,36,14,34,0,4,2,0,0,0,0,1,0
2358,38,33,124,93,2,23,2,80,0,0,0,1,0
2359,12,6,141,331,1,98,1,0,0,0,0,1,0
2360,5,15,27,126,3,5,0,0,0,0,0,0,1
2361,15,9,124,34,1,13,2,119,0,0,0,0,0
2362,21,12,97,333,2,126,1,27,0,0,0,1,1
2363,22,16,86,396,1,191,0,0,0,0,0,1,1
2364,23,16,70,187,0,162,0,0,0,0,0,1,1
2365,34,29,140,215,3,59,0,0,0,0,0,0,1
2366,17,9,129,330,3,8,2,0,0,0,0,1,0
2367,15,7,132,300,1,195,0,0,0,0,0,0,0
2369,16,9,0,211,1,54,1,0,0,1,0,0,1
2370,0,1,147,167,1,110,1,0,0,1,0,0,1
2371,24,18,129,277,2,189,1,69,0,0,0,1,1
2372,9,44,148,313,1,125,0,49,0,1,0,1,0
2373,7,42,139,261,2,44,2,0,0,0,0,1,0
2374,31,27,97,398,1,53,0,336,0,0,0,1,0
2375,2,3,155,393,1,172,1,212,0,0,0,0,0
2376,37,31,133,419,2,125,2,341,0,1,1,0,1
2377,38,33,27,114,2,231,0,0,0,0,0,1,0
2378,13,6,4,257,0,23,0,155,0,0,0,1,0
2380,29,22,159,165,0,4,0,0,0,0,0,1,0
2381,10,44,105,314,3,164,0,0,0,0,0,1,1
2382,34,28,29,52,2,59,0,0,1,0,0,1,0
2383,11,45,67,395,3,59,2,0,1,1,1,1,1
2384,27,20,110,81,3,222,0,0,0,0,0,1,0
2385,20,13,5,114,2,42,0,0,0,0,0,1,0
2386,11,5,14,316,2,164,2,0,1,0,0,0,0
2387,3,4,110,129,3,7,1,0,0,0,0,1,0
2388,3,3,104,276,3,161,2,0,0,0,0,1,1
2389,25,18,79,430,1,142,2,7,0,0,0,0,0
2391,26,21,101,412,3,25,0,0,0,0,0,1,1
2392,24,18,23,9,3,169,2,0,1,0,0,0,0
2393,20,14,88,296,2,144,0,0,0,0,0,0,0
2394,17,10,148,45,0,215,2,0,0,0,0,0,0
2395,8,42,70,297,3,213,1,0,0,0,0,0,1
2396,4,4,161,316,0,37,2,50,1,0,0,0,1
2397,32,25,130,192,2,191,1,0,0,0,0,1,0
2398,31,27,100,196,0,231,1,0,0,0,0,0,0
2399,0,0,27,367,3,231,0,331,0,0,0,1,0
2400,31,24,132,34,1,125,2,0,0,1,0,1,0
2402,34,30,130,219,2,110,0,141,0,0,0,0,0
2403,18,10,52,315,0,101,1,0,1,1,1,0,1
2404,5,37,151,276,0,98,0,0,0,0,0,1,0
2405,10,44,102,295,3,97,0,0,0,0,0,1,0
2406,28,23,122,309,1,224,2,0,0,0,0,0,0
2407,5,37,147,410,3,126,0,0,0,0,0,1,1
2408,40,34,37,114,1,99,0,344,0,0,0,0,1
2409,6,37,145,10,0,5,1,0,0,0,0,1,1
2410,39,35,126,367,3,14,1,129,0,0,0,0,1
2411,28,21,71,358,0,100,0,0,0,0,0,1,0
2413,29,24,125,352,0,13,1,128,0,0,0,0,0
2414,20,11,133,296,2,21,1,1,0,0,0,0,0
2415,16,7,130,129,2,125,1,0,0,0,0,0,0
2416,12,46,99,434,3,98,0,0,0,0,0,0,0
2417,11,5,109,318,0,162,0,0,0,0,0,1,0
2418,26,20,109,358,3,189,1,0,0,0,0,0,1
2419,20,13,140,136,3,191,0,0,0,0,0,0,0
2420,25,20,36,95,2,37,0,0,0,0,0,1,0
2421,7,37,148,74,1,136,2,100,0,0,0,0,1
2422,23,17,137,441,3,86,2,0,0,0,0,0,0
2424,20,12,123,39,1,162,0,31,0,1,0,1,0
2425,4,26,4,159,1,126,0,331,0,0,0,0,0
2426,16,10,8,450,0,126,0,0,0,0,0,1,0
2427,35,30,128,315,1,191,1,341,0,1,0,1,0
2428,21,12,18,331,2,42,1,0,0,0,0,1,0
2429,16,10,38,180,1,251,0,0,0,0,0,1,0
2430,12,5,25,223,0,229,0,0,0,0,0,1,0
2431,18,11,160,412,2,169,0,190,0,0,0,0,0
2432,20,13,113,279,0,45,2,0,0,0,0,0,0
2433,32,21,154,65,1,126,2,0,0,0,0,0,1
2435,9,43,105,203,0,98,0,0,0,0,0,0,0
2436,33,22,140,96,0,125,2,0,0,0,0,0,0
2437,7,42,148,239,3,37,2,0,0,0,0,0,1
2438,42,36,109,271,0,112,2,0,0,0,0,0,0
2439,8,44,37,430,0,4,0,0,0,0,0,0,1
2440,18,10,133,6,2,35,2,0,0,0,0,0,0
2441,32,25,109,1,2,41,0,0,0,0,0,0,0
2442,14,44,139,281,3,146,2,0,0,0,0,1,1
2443,11,5,103,257,0,218,1,0,0,0,0,1,0
2444,11,46,125,160,3,110,1,48,0,0,0,0,1
2447,10,46,88,428,3,7,1,0,0,0,0,1,0
2448,25,19,136,160,0,189,1,0,0,0,0,0,0
2449,5,26,146,159,3,162,0,0,0,0,0,0,0
2450,7,37,101,170,1,189,0,0,0,1,0,1,0
2451,21,16,17,204,1,2,0,140,0,0,0,1,0
2452,38,32,119,34,3,74,1,86,0,0,0,0,0
2453,36,30,110,184,0,181,0,0,0,0,0,1,1
2454,10,44,145,80,1,53,2,0,0,0,0,1,1
2455,33,29,149,253,0,41,0,0,0,0,0,1,1
2456,30,25,129,390,3,35,1,0,0,0,0,1,0
2458,19,11,65,100,1,201,1,245,1,0,1,1,1
2459,20,14,128,312,1,100,0,0,0,1,0,0,0
2460,12,46,148,46,1,54,2,0,0,0,0,1,0
2461,38,32,127,208,0,162,1,0,0,0,0,0,0
2462,16,46,106,36,2,110,2,17,0,0,0,1,0
2463,38,34,107,124,2,110,2,0,0,0,0,1,0
2464,17,10,79,60,3,221,2,0,0,0,0,1,0
2465,11,45,36,387,3,224,0,0,0,0,0,0,0
2466,42,36,158,233,3,173,0,21,1,0,1,1,1
2467,17,11,50,304,1,48,0,215,0,0,0,1,0
2469,16,10,107,178,0,162,1,0,0,0,0,0,0
2470,38,32,102,248,1,99,2,36,0,0,0,1,0
2471,17,11,116,253,0,131,0,0,0,1,0,1,0
2472,26,19,146,242,1,25,2,0,0,0,0,0,0
2473,20,13,103,405,0,240,2,0,0,0,0,1,0
2474,22,17,126,277,2,54,2,0,0,1,0,1,0
2475,29,24,110,399,3,192,1,0,0,0,0,0,1
2476,9,45,147,267,2,37,0,0,0,0,0,1,1
2477,8,44,70,367,0,127,2,0,0,0,0,1,0
2478,4,15,117,316,1,25,1,0,0,0,0,0,1
2480,10,46,132,185,3,152,0,0,0,0,0,0,0
2481,42,38,118,364,2,108,0,0,0,0,0,0,1
2482,39,34,100,65,0,47,2,0,0,1,0,1,0
2483,32,21,133,148,3,62,2,0,0,0,0,1,0
2484,23,16,11,392,0,78,0,219,0,0,0,0,0
2485,14,7,14,82,2,239,1,0,0,0,0,1,0
2486,37,32,111,114,1,125,2,0,0,0,0,1,0
2487,21,9,79,298,0,164,2,0,0,0,0,0,1
2488,12,46,97,287,2,145,1,0,0,0,1,1,1
2489,29,24,119,375,3,45,1,0,0,0,0,1,0
2491,7,37,112,34,0,146,0,0,0,0,0,1,0
2492,39,33,131,253,0,144,0,19,0,0,0,1,0
2493,18,10,125,316,0,144,0,0,0,0,0,0,0
2494,15,9,107,149,0,193,1,0,0,0,0,1,0
2495,29,22,105,142,3,224,2,0,0,0,0,1,0
2496,25,20,100,191,3,99,0,0,0,0,0,1,0
2497,24,18,146,2,3,25,2,0,0,0,0,1,1
2498,18,12,146,423,0,214,1,124,0,0,0,1,0
2499,21,16,13,390,1,47,0,0,0,0,0,1,1
2500,8,43,156,140,1,14,0,0,0,0,0,0,0
2502,27,21,146,216,0,189,0,0,0,0,0,0,0
2503,13,6,2,36,2,78,2,0,0,1,0,0,1
2504,29,22,142,66,2,45,1,0,0,0,0,0,1
2505,39,35,142,187,1,232,2,0,0,0,0,1,0
2506,32,27,109,277,0,42,1,19,0,0,0,0,1
2507,38,34,153,264,1,147,2,0,0,0,0,1,0
2508,11,44,147,436,3,175,1,0,0,0,0,1,1
2509,11,46,113,316,0,163,2,0,0,0,0,0,0
2510,36,32,149,184,0,172,2,0,0,0,0,1,0
2511,18,12,114,129,3,45,1,86,0,1,0,1,0
2513,10,45,124,175,2,123,0,0,0,0,0,0,1
2514,32,27,149,447,1,143,2,0,0,0,0,0,0
2515,41,38,29,80,0,2,0,0,0,0,0,0,0
2516,21,14,150,7,1,127,2,0,0,0,0,1,0
2517,9,45,149,148,3,162,0,0,0,0,0,1,0
2518,44,39,14,430,3,125,2,0,0,0,0,1,0
2519,17,9,129,356,2,136,2,0,0,0,0,1,0
2520,34,28,111,218,0,221,2,0,0,0,0,1,1
2521,36,32,95,444,1,163,0,21,0,0,0,1,0
2522,20,12,11,107,3,110,2,0,1,0,0,1,0
2524,35,31,134,316,1,54,0,14,0,0,0,0,0
2525,27,19,69,353,3,222,1,0,1,0,0,1,0
2526,29,23,157,48,3,41,1,0,1,0,0,0,1
2527,12,46,150,159,1,59,0,0,0,0,0,0,0
2528,17,10,71,34,0,192,0,0,0,0,0,0,0
2529,8,42,10,161,1,2,2,0,0,0,0,1,0
2530,9,45,133,408,0,112,0,167,0,0,0,1,0
2531,32,28,53,161,0,114,2,0,1,0,0,0,0
2532,20,14,146,159,1,248,0,0,0,0,0,1,0
2533,8,43,30,340,0,63,0,0,0,0,0,1,0
2535,3,0,116,371,0,114,1,0,0,0,0,0,0
2536,35,30,160,46,0,54,0,0,0,0,0,0,0
2537,28,21,130,387,1,218,1,0,0,0,0,1,1
2538,22,17,155,397,0,221,0,0,0,0,0,1,0
2539,33,27,103,167,3,162,1,334,0,0,0,1,0
2540,2,0,2,445,3,59,2,0,0,0,0,0,1
2541,15,8,133,111,2,59,1,0,0,0,0,1,0
2542,39,33,126,388,0,219,1,0,0,0,0,0,1
2543,16,8,106,69,1,0,2,0,0,0,0,1,0
2544,33,27,37,304,3,35,0,186,1,0,0,0,0
2546,27,21,116,314,0,110,0,88,0,0,0,1,1
2547,29,23,13,141,0,189,2,0,0,0,0,0,0
2548,30,24,110,381,0,231,1,0,0,0,0,1,0
2549,2,0,27,430,3,196,0,0,0,1,0,0,0
2550,21,16,130,376,1,25,0,0,0,1,0,1,0
2551,19,7,103,259,2,112,2,0,0,0,0,0,0
2552,19,11,38,378,2,7,1,0,1,0,0,0,0
2553,40,34,30,286,0,128,1,0,1,0,0,1,0
2554,34,29,99,253,0,112,2,0,0,0,0,1,1
2555,33,29,9,296,1,97,0,336,0,0,0,0,0
2558,37,31,154,173,3,144,1,0,0,0,0,1,0
2559,39,35,115,180,0,4,1,0,0,0,0,1,0
2560,25,18,127,32,3,53,0,0,0,0,0,1,1
2561,14,6,102,321,1,35,2,0,0,0,0,0,0
2562,32,25,102,330,1,221,1,329,0,0,0,1,1
2563,19,12,7,402,2,126,0,251,0,0,0,1,0
2564,16,8,142,430,0,63,2,0,0,0,0,0,0
2565,24,18,133,72,0,98,0,0,0,0,0,1,0
2566,11,5,101,141,3,148,0,0,0,0,0,1,0
2567,25,19,7,158,1,213,2,0,0,0,0,0,1
2569,29,23,115,355,3,162,1,0,0,0,0,1,0
2570,30,25,159,367,3,110,1,0,0,0,0,1,1
2571,26,21,100,445,0,136,0,0,0,0,0,0,0
2572,24,18,80,334,1,0,0,0,0,0,0,0,0
2573,25,20,100,133,0,23,2,0,0,0,0,0,0
2574,15,8,113,31,3,194,0,0,0,0,0,1,0
2575,25,18,145,367,2,42,0,0,0,0,0,0,0
2576,33,22,131,321,2,126,2,0,0,0,0,1,0
2577,42,39,143,15,2,4,2,0,0,0,0,0,0
2578,23,16,6,33,3,41,0,0,1,0,0,0,0
2580,37,32,49,410,2,243,2,0,1,0,0,0,1
2581,27,21,14,152,0,25,0,0,0,0,0,0,1
2582,18,10,19,324,0,91,0,0,0,0,0,1,0
2583,18,11,5,135,0,163,2,0,0,0,1,1,1
2584,37,32,88,155,0,48,0,0,0,0,0,1,0
2585,34,28,113,106,0,191,0,0,0,1,0,1,0
2586,25,19,109,248,1,51,0,0,0,0,0,0,0
2587,30,23,66,73,0,155,1,0,1,0,0,1,0
2588,19,13,58,253,0,23,2,0,1,1,1,1,1
2589,22,16,97,37,0,4,0,0,0,0,0,0,0
2591,12,5,30,305,0,4,0,329,0,0,0,0,1
2592,11,46,106,397,3,97,2,0,0,0,0,1,0
2593,44,40,95,351,2,164,2,0,0,0,0,0,1
2594,13,46,119,319,1,97,1,0,0,0,0,0,1
2595,14,8,143,114,3,177,1,176,0,0,0,1,0
2596,17,9,104,367,1,112,2,333,0,0,0,0,0
2597,12,5,16,146,1,45,0,237,0,0,0,0,0
2598,37,31,9,316,3,144,2,0,0,0,0,1,0
2599,36,25,129,135,2,215,2,0,0,0,0,1,0
2600,12,46,115,140,3,114,1,0,0,1,0,1,0
2602,4,4,38,409,3,189,2,234,1,0,0,0,0
2603,6,26,124,291,3,45,2,0,0,0,0,0,0
2604,12,46,107,85,1,116,0,0,0,1,0,1,0
2605,15,8,149,95,2,2,2,22,0,0,0,1,1
2606,39,34,24,368,0,193,2,0,1,0,0,1,0
2607,20,14,10,62,0,25,0,0,0,0,0,0,1
2608,12,6,36,367,3,267,0,0,0,0,1,1,1
2609,18,10,133,140,1,286,0,0,0,0,0,1,1
2610,42,39,142,154,2,60,2,0,0,0,1,1,1
2611,38,32,70,314,2,168,2,0,0,0,0,0,0
2613,32,21,159,184,1,23,2,172,0,0,0,0,0
2614,5,26,159,39,1,44,1,0,0,0,0,0,0
2615,29,22,81,159,0,126,0,0,0,0,0,1,0
2616,11,37,79,187,0,126,2,330,0,0,0,1,0
2617,26,19,79,324,3,129,2,0,0,0,0,1,1
2618,19,13,111,209,0,2,2,0,0,0,0,1,0
2619,26,19,157,16,0,191,0,0,0,0,0,1,1
2620,26,19,15,395,2,54,2,0,1,0,0,0,0
2621,9,43,12,297,0,164,1,265,0,1,1,1,1
2622,36,32,112,328,3,189,0,0,0,0,0,0,0
2624,20,14,117,123,2,224,1,0,0,0,0,0,0
2625,25,20,31,67,0,37,0,0,0,0,0,0,0
2626,8,42,150,302,2,127,0,334,0,0,0,1,1
2627,7,37,70,46,1,7,1,0,0,0,0,1,0
2628,35,31,124,229,3,66,1,0,0,0,0,1,0
2629,18,10,113,310,1,97,1,6,0,0,0,0,0
2630,15,45,95,398,0,37,2,0,0,0,0,1,0
2631,10,46,48,7,0,219,0,0,0,0,0,1,1
2632,28,23,123,160,0,1,1,0,0,0,0,1,0
2633,22,13,57,367,2,53,1,0,1,0,1,0,1
2635,11,5,149,430,3,23,1,0,0,0,0,1,0
2636,16,8,127,13,2,44,2,100,0,1,0,1,0
2637,21,13,107,418,2,173,1,0,0,0,0,0,0
2638,32,25,146,375,3,162,0,110,0,0,0,1,0
2639,5,15,73,199,2,144,1,280,1,0,1,1,1
2640,34,28,129,101,0,37,2,0,0,0,0,0,0
2641,20,13,151,33,3,145,1,0,0,0,0,1,0
2642,23,17,62,410,1,213,0,0,0,0,0,0,0
2643,12,5,148,420,3,163,2,209,0,0,0,1,0
2644,2,3,116,328,3,221,1,0,0,0,0,0,1
2646,42,39,148,316,2,25,2,0,0,0,0,1,0
2647,41,35,95,423,0,303,1,323,0,0,0,0,1
2648,16,10,40,114,0,125,0,0,0,0,0,1,1
2649,39,33,4,172,1,37,0,0,0,1,1,1,0
2650,23,18,33,409,2,144,0,114,1,0,0,1,0
2651,13,6,56,343,0,191,0,54,0,1,0,1,0
2652,19,12,139,33,3,196,0,0,0,1,0,0,0
2653,12,5,39,282,3,144,2,0,1,0,0,0,0
2654,40,34,101,279,1,42,2,0,0,0,0,1,0
2655,22,17,15,93,1,192,0,332,0,0,0,1,0
2657,4,26,151,172,2,193,0,139,0,0,0,0,0
2658,6,26,139,367,2,54,2,0,0,0,0,0,0
2659,32,25,158,295,0,307,2,122,0,0,0,0,0
2660,9,44,126,189,0,126,0,0,0,0,0,1,0
2661,14,6,146,403,2,25,1,0,0,0,0,1,1
2662,2,0,13,33,3,117,2,0,0,0,0,1,0
2663,18,11,109,282,1,146,1,36,0,0,0,0,0
2664,29,24,133,241,0,112,0,0,0,0,0,1,1
2665,8,43,62,272,1,172,0,38,0,0,0,1,0
2666,17,9,130,138,1,231,1,0,0,0,0,1,1
2669,31,25,124,367,1,173,2,344,0,0,0,0,0
2670,25,18,111,284,0,115,1,0,0,0,0,0,0
2671,16,10,102,444,0,78,2,19,0,0,0,1,1
2672,41,38,159,34,1,191,2,0,0,0,0,1,1
2673,31,25,147,365,2,112,1,0,1,0,0,1,0
2674,16,9,95,314,0,7,2,2,0,0,0,0,0
2675,32,27,120,282,1,110,2,0,0,0,0,1,0
2676,19,7,108,171,2,115,2,0,0,0,0,0,1
2677,35,29,79,52,3,99,2,0,0,0,0,0,0
2678,22,17,137,11,3,189,0,0,0,0,0,1,0
2680,6,42,13,418,1,37,1,331,0,0,0,1,1
2681,13,6,153,37,3,173,2,0,0,0,0,1,0
2682,40,34,16,272,0,172,0,273,0,0,0,0,0
2683,32,25,143,11,3,229,0,0,0,0,0,0,0
2684,31,20,138,403,2,163,2,0,0,0,0,0,1
2685,38,33,70,386,0,110,0,0,0,0,0,0,0
2686,13,7,157,66,1,18,0,0,0,0,0,1,1
2687,38,34,130,297,0,28,1,145,0,0,0,1,0
2688,16,7,99,7,2,239,1,0,0,0,0,1,1
2689,34,28,112,124,2,103,2,0,0,0,1,1,1
2691,12,5,108,426,3,137,0,334,0,0,0,1,1
2692,43,39,14,316,0,4,2,0,0,0,0,1,1
2693,26,19,24,39,0,41,0,0,0,0,0,0,1
2694,25,19,113,204,0,62,2,0,0,0,0,0,1
2695,38,32,110,230,1,163,2,0,0,0,0,0,0
2696,21,14,117,330,3,41,1,0,0,0,0,1,1
2697,0,0,18,109,3,23,0,337,0,0,0,1,0
2698,8,42,15,8,1,47,2,90,0,0,0,1,0
2699,16,10,67,286,1,191,0,0,0,0,0,1,0
2700,22,17,100,241,0,25,2,0,0,0,0,0,0
2702,16,9,102,93,1,191,1,9,0,0,0,0,1
2703,41,35,106,48,1,97,0,0,0,0,0,1,1
2704,41,35,131,316,1,224,2,85,0,1,0,1,0
2705,24,19,106,420,0,168,0,0,0,0,0,0,1
2706,11,46,128,317,3,164,0,0,0,1,0,0,0
2707,33,28,123,428,1,144,2,325,0,0,0,0,0
2708,10,45,126,140,3,194,0,0,0,1,0,0,0
2709,33,25,114,152,3,192,1,0,0,0,0,0,0
2710,34,28,111,315,3,213,1,0,0,1,0,1,0
2711,20,12,138,370,0,97,0,169,0,0,0,1,0
2713,20,12,145,388,2,48,0,0,0,0,1,1,1
2714,3,4,111,407,3,172,1,0,0,0,0,0,1
2715,41,38,70,318,1,144,2,0,0,1,1,1,1
2716,20,13,104,266,0,144,2,0,0,0,0,1,0
2717,21,13,124,62,0,215,0,103,0,0,0,0,0
2718,37,32,25,239,0,60,0,0,0,0,0,1,0
2719,14,8,110,358,0,310,1,17,0,0,0,0,1
2720,33,29,19,38,0,72,0,87,0,0,0,1,0
2721,31,25,101,69,3,42,2,10,0,0,0,0,0
2722,20,13,150,188,3,216,2,11,0,0,0,1,1
2724,34,29,33,34,2,4,1,0,1,1,1,1,0
2725,6,37,36,345,3,23,2,0,0,0,0,0,1
2726,31,27,136,172,0,41,2,152,0,0,0,1,1
2727,38,34,99,367,2,289,1,0,0,0,0,0,0
2728,6,26,105,365,3,315,1,0,0,0,0,1,0
2729,24,17,30,158,0,45,0,0,0,0,0,1,0
2730,20,14,102,231,2,215,0,0,0,0,0,1,1
2731,23,18,24,328,1,110,2,0,1,0,0,1,0
2732,32,28,155,296,1,41,0,0,0,0,0,1,0
2733,25,19,81,396,1,41,0,132,0,0,0,0,1
2735,3,4,151,277,1,197,1,0,0,0,0,0,0
2736,40,34,149,205,3,110,2,0,0,0,0,1,1
2737,34,23,132,134,2,196,2,43,0,0,0,1,0
2738,35,30,102,352,1,144,1,47,0,1,0,1,0
2739,5,26,44,159,0,218,0,0,0,0,0,1,0
2740,38,34,64,189,3,173,0,0,1,0,1,1,1
2741,42,39,114,430,0,145,1,0,0,0,0,0,0
2742,10,43,123,304,1,5,1,343,0,0,0,0,1
2743,40,34,44,72,1,14,2,241,1,0,0,1,0
2744,20,14,13,265,1,112,1,0,0,0,0,0,1
2746,3,15,143,433,1,189,0,0,0,0,0,1,0
